timestamp,temperature,humidity,co2,tvoc,eco2
2024-11-28 01:30:33.671854,26.942901611328125,35.80474853515625,1437,0,405
2024-11-28 01:30:38.356757,26.769332885742188,36.5692138671875,1426,55,476
2024-11-28 01:30:42.950938,26.601104736328125,37.109375,1421,48,451
2024-11-28 01:30:47.620676,26.387481689453125,37.51068115234375,1424,46,445
2024-11-28 01:30:52.358301,26.192550659179688,37.93182373046875,1424,33,400
2024-11-28 01:30:56.920286,26.04034423828125,38.34991455078125,1448,28,409
2024-11-28 01:31:01.579097,25.874786376953125,38.60015869140625,1450,21,416
2024-11-28 01:31:06.292854,25.709228515625,38.92669677734375,1435,22,416
2024-11-28 01:31:10.877494,25.543670654296875,39.129638671875,1431,18,427
2024-11-28 01:31:15.585361,25.418167114257812,39.38140869140625,1430,28,440
2024-11-28 01:31:20.262103,25.3033447265625,39.7491455078125,1426,31,460
2024-11-28 01:31:24.784891,25.161819458007812,40.0146484375,1423,41,464
2024-11-28 01:31:29.544673,25.065689086914062,40.2587890625,1419,38,462
2024-11-28 01:31:34.147217,24.969558715820312,40.49530029296875,1417,38,471
2024-11-28 01:31:38.781044,24.86541748046875,40.716552734375,1417,42,462
2024-11-28 01:31:43.468676,24.793319702148438,40.9637451171875,1414,43,468
2024-11-28 01:31:48.212547,24.702529907226562,41.14837646484375,1414,48,474
2024-11-28 01:31:52.745506,24.595718383789062,41.3787841796875,1409,50,460
2024-11-28 01:31:57.396531,24.542312622070312,41.497802734375,1409,47,441
2024-11-28 01:32:02.128667,24.47021484375,41.59698486328125,1408,41,446
2024-11-28 01:32:06.709686,24.435501098632812,41.75567626953125,1405,50,459
2024-11-28 01:32:11.405188,24.376754760742188,41.888427734375,1402,52,470
2024-11-28 01:32:15.999315,24.355392456054688,42.03643798828125,1401,50,448
2024-11-28 01:32:20.695417,24.304656982421875,42.1417236328125,1400,45,453
2024-11-28 01:32:25.366543,24.243240356445312,42.2637939453125,1398,40,459
2024-11-28 01:32:30.022475,24.22454833984375,42.41485595703125,1397,41,436
2024-11-28 01:32:34.639334,24.165802001953125,42.56744384765625,1398,47,464
