timestamp,temperature,humidity,co2,tvoc,eco2
2024-11-28 09:46:39.408508,20.2191162109375,43.2830810546875,950,6,415
2024-11-28 09:46:43.976783,20.296554565429688,43.9300537109375,957,72,512
2024-11-28 09:46:48.779652,20.216445922851562,44.3878173828125,951,67,511
2024-11-28 09:46:53.329954,20.152359008789062,44.84405517578125,919,41,492
2024-11-28 09:46:57.963664,20.074920654296875,45.25909423828125,904,36,513
2024-11-28 09:47:02.702572,20.008163452148438,45.6146240234375,908,41,546
2024-11-28 09:47:07.286059,19.949417114257812,45.99761962890625,903,41,568
2024-11-28 09:47:11.988182,19.914703369140625,46.2615966796875,903,45,581
2024-11-28 09:47:16.637583,19.86663818359375,46.51641845703125,899,42,556
2024-11-28 09:47:21.360943,19.826583862304688,46.820068359375,902,36,553
2024-11-28 09:47:25.938672,19.773178100585938,47.02301025390625,901,27,547
2024-11-28 09:47:30.604961,19.751815795898438,47.28851318359375,900,31,571
2024-11-28 09:47:35.286801,19.725112915039062,47.454833984375,902,33,588
2024-11-28 09:47:39.878392,19.725112915039062,47.6165771484375,902,26,580
2024-11-28 09:47:44.598196,19.693069458007812,47.7630615234375,903,29,578
2024-11-28 09:47:49.136120,19.687728881835938,47.90496826171875,903,22,575
2024-11-28 09:47:53.763780,19.682388305664062,48.0255126953125,906,16,577
2024-11-28 09:47:58.456575,19.690399169921875,48.1414794921875,910,11,586
2024-11-28 09:48:03.125990,19.67437744140625,48.2086181640625,911,12,587
2024-11-28 09:48:07.813652,19.687728881835938,48.321533203125,912,11,586
2024-11-28 09:48:12.364519,19.698410034179688,48.30322265625,913,8,593
2024-11-28 09:48:17.037002,19.677047729492188,48.31695556640625,913,3,565
2024-11-28 09:48:21.698710,19.68505859375,48.3062744140625,914,0,544
2024-11-28 09:48:26.372476,19.703750610351562,48.358154296875,914,0,570
2024-11-28 09:48:30.973593,19.701080322265625,48.3184814453125,916,0,582
2024-11-28 09:48:35.645889,19.757156372070312,48.34442138671875,919,0,587
2024-11-28 09:48:40.348921,19.751815795898438,48.31390380859375,920,0,587
2024-11-28 09:48:45.019996,19.75982666015625,48.37188720703125,923,1,589
2024-11-28 09:48:49.583308,19.765167236328125,48.41461181640625,924,0,595
2024-11-28 09:48:54.255300,19.775848388671875,48.3612060546875,925,3,594
2024-11-28 09:48:59.022159,19.7918701171875,48.419189453125,928,0,574
2024-11-28 09:49:03.671967,19.794540405273438,48.36578369140625,931,0,578
2024-11-28 09:49:08.250366,19.789199829101562,48.4039306640625,935,0,583
2024-11-28 09:49:12.908372,19.80255126953125,48.4130859375,938,0,589
2024-11-28 09:49:17.616852,19.783859252929688,48.406982421875,937,5,601
2024-11-28 09:49:22.252474,19.815902709960938,48.3856201171875,936,1,591
2024-11-28 09:49:26.841954,19.815902709960938,48.32916259765625,938,0,596
2024-11-28 09:49:31.613884,19.842605590820312,48.333740234375,937,0,603
2024-11-28 09:49:36.152552,19.810562133789062,48.34442138671875,940,8,612
2024-11-28 09:49:40.849961,19.799880981445312,48.35052490234375,942,11,620
2024-11-28 09:49:45.515055,19.831924438476562,48.3062744140625,943,7,620
2024-11-28 09:49:50.195136,19.826583862304688,48.39019775390625,945,0,565
2024-11-28 09:49:54.750123,19.829254150390625,48.3489990234375,946,0,561
2024-11-28 09:49:59.383234,19.863967895507812,48.297119140625,948,0,544
2024-11-28 09:50:04.076533,19.850616455078125,48.333740234375,948,0,538
2024-11-28 09:50:08.769059,19.837265014648438,48.26812744140625,951,0,532
2024-11-28 09:50:13.466642,19.861297607421875,48.223876953125,952,0,531
2024-11-28 09:50:18.066888,19.853286743164062,48.24676513671875,952,0,535
2024-11-28 09:50:22.638249,19.874649047851562,48.19793701171875,952,0,512
2024-11-28 09:50:27.345256,19.874649047851562,48.2208251953125,954,0,509
2024-11-28 09:50:32.011079,19.874649047851562,48.175048828125,954,0,505
2024-11-28 09:50:36.631407,19.879989624023438,48.19488525390625,953,0,504
2024-11-28 09:50:41.293934,19.885330200195312,48.14605712890625,953,0,509
2024-11-28 09:50:45.944434,19.885330200195312,48.15673828125,954,0,512
2024-11-28 09:50:50.633103,19.925384521484375,48.101806640625,953,0,511
2024-11-28 09:50:55.299099,19.898681640625,48.0621337890625,951,0,502
2024-11-28 09:50:59.868003,19.94140625,47.955322265625,952,0,486
2024-11-28 09:51:04.571795,19.978790283203125,47.943115234375,949,0,462
2024-11-28 09:51:09.193639,20.024185180664062,47.8515625,948,0,452
2024-11-28 09:51:13.885351,20.02685546875,47.71881103515625,944,0,437
2024-11-28 09:51:18.557865,20.096282958984375,47.69744873046875,945,0,443
2024-11-28 09:51:23.190545,20.0909423828125,47.589111328125,945,0,437
2024-11-28 09:51:27.821585,20.117645263671875,47.503662109375,943,0,438
2024-11-28 09:51:32.513080,20.106964111328125,47.46551513671875,943,0,414
2024-11-28 09:51:37.197566,20.1123046875,47.46246337890625,941,0,403
