timestamp,temperature,humidity,co2,tvoc,eco2
2024-11-28 00:39:42.739971,25.725250244140625,44.54345703125,2174,6,403
2024-11-28 00:39:47.348496,25.74127197265625,45.19805908203125,2181,22,436
2024-11-28 00:39:52.042856,25.682525634765625,45.66192626953125,2200,23,428
2024-11-28 00:39:56.720130,25.586395263671875,46.0968017578125,2201,23,435
2024-11-28 00:40:01.429359,25.522308349609375,46.478271484375,2191,21,433
2024-11-28 00:40:06.091676,25.450210571289062,46.92535400390625,2177,20,434
2024-11-28 00:40:10.634061,25.380783081054688,47.247314453125,2184,17,432
2024-11-28 00:40:15.271689,25.276641845703125,47.5250244140625,2178,21,434
2024-11-28 00:40:19.921064,25.233917236328125,47.91107177734375,2185,20,448
2024-11-28 00:40:24.625350,25.169830322265625,48.095703125,2189,21,436
2024-11-28 00:40:29.257166,25.124435424804688,48.34442138671875,2191,20,437
2024-11-28 00:40:33.963799,25.041656494140625,48.59771728515625,2192,21,439
2024-11-28 00:40:38.546463,24.9615478515625,48.992919921875,2190,22,450
2024-11-28 00:40:43.305794,24.913482666015625,49.54071044921875,2193,41,574
2024-11-28 00:40:47.982063,24.849395751953125,49.9664306640625,2195,50,505
2024-11-28 00:40:52.646595,24.793319702148438,50.4364013671875,2199,77,457
2024-11-28 00:40:57.242172,24.750595092773438,50.54473876953125,2220,34,400
2024-11-28 00:41:01.944894,24.699859619140625,50.63018798828125,2259,25,400
2024-11-28 00:41:06.461247,24.617080688476562,50.80413818359375,2259,25,467
2024-11-28 00:41:11.141549,24.614410400390625,50.87432861328125,2260,35,477
2024-11-28 00:41:15.819699,24.569015502929688,50.99945068359375,2261,39,478
2024-11-28 00:41:20.500773,24.507598876953125,51.23138427734375,2282,41,511
2024-11-28 00:41:25.071393,24.467544555664062,51.47705078125,2280,36,494
2024-11-28 00:41:29.774910,24.486236572265625,51.60369873046875,2285,48,575
2024-11-28 00:41:34.382990,24.571685791015625,51.76544189453125,2308,74,563
2024-11-28 00:41:39.033198,24.590377807617188,51.739501953125,2311,60,502
2024-11-28 00:41:43.824629,24.611740112304688,51.69830322265625,2314,52,492
2024-11-28 00:41:48.323763,24.6624755859375,51.7242431640625,2336,38,455
2024-11-28 00:41:53.100101,24.699859619140625,51.63726806640625,2339,39,483
2024-11-28 00:41:57.748478,24.723892211914062,51.52587890625,2338,43,483
2024-11-28 00:42:02.356291,24.753265380859375,51.470947265625,2341,34,471
2024-11-28 00:42:07.037330,24.795989990234375,51.44805908203125,2339,50,494
2024-11-28 00:42:11.791529,24.80133056640625,51.36260986328125,2340,48,526
2024-11-28 00:42:16.392154,24.836044311523438,51.4068603515625,2341,60,545
2024-11-28 00:42:20.969481,24.86541748046875,51.46484375,2344,70,520
2024-11-28 00:42:25.630092,24.916152954101562,51.385498046875,2345,60,506
2024-11-28 00:42:30.205771,24.932174682617188,51.3580322265625,2349,64,505
2024-11-28 00:42:34.861565,24.953536987304688,51.30615234375,2352,62,511
2024-11-28 00:42:39.583365,24.988250732421875,51.33209228515625,2371,76,596
2024-11-28 00:42:44.202498,25.009613037109375,51.34124755859375,2396,70,530
2024-11-28 00:42:48.973933,25.033645629882812,51.2664794921875,2398,78,509
2024-11-28 00:42:53.571502,25.063018798828125,51.18408203125,2403,72,569
2024-11-28 00:42:58.218738,25.103073120117188,51.12457275390625,2407,73,516
2024-11-28 00:43:02.898666,25.12176513671875,51.03759765625,2410,64,472
2024-11-28 00:43:07.862590,25.148468017578125,50.96435546875,2411,59,517
2024-11-28 00:43:12.126726,25.204544067382812,50.86822509765625,2415,57,494
2024-11-28 00:43:16.853064,25.22857666015625,50.78582763671875,2414,56,519
2024-11-28 00:43:21.428538,25.279312133789062,50.714111328125,2414,62,488
2024-11-28 00:43:26.152341,25.306015014648438,50.6744384765625,2417,68,562
2024-11-28 00:43:30.784506,25.3460693359375,50.63934326171875,2418,65,529
2024-11-28 00:43:35.404061,25.348739624023438,50.68359375,2420,91,613
2024-11-28 00:43:40.151544,25.383453369140625,50.604248046875,2422,90,583
2024-11-28 00:43:44.704092,25.415496826171875,50.5584716796875,2425,90,581
2024-11-28 00:43:49.335529,25.41015625,50.54779052734375,2428,102,589
2024-11-28 00:43:54.072905,25.434188842773438,50.439453125,2433,78,489
2024-11-28 00:43:58.787504,25.48492431640625,50.4180908203125,2433,97,582
2024-11-28 00:44:03.428557,25.49560546875,50.3204345703125,2435,86,538
2024-11-28 00:44:08.052331,25.522308349609375,50.28076171875,2434,71,491
2024-11-28 00:44:12.639960,25.522308349609375,50.23040771484375,2436,62,486
2024-11-28 00:44:17.277461,25.524978637695312,50.189208984375,2434,55,482
2024-11-28 00:44:21.974312,25.532989501953125,50.10833740234375,2436,64,502
2024-11-28 00:44:27.974668,25.557022094726562,50.0518798828125,2434,61,491
2024-11-28 00:44:31.249157,25.573043823242188,50.0244140625,2430,68,497
2024-11-28 00:44:35.874601,25.615768432617188,50.0244140625,2430,67,495
2024-11-28 00:44:40.636113,25.623779296875,49.96185302734375,2430,59,490
2024-11-28 00:44:45.226200,25.615768432617188,49.932861328125,2428,59,477
2024-11-28 00:44:49.831547,25.6451416015625,49.9359130859375,2424,59,486
2024-11-28 00:44:54.583143,25.637130737304688,49.86572265625,2423,61,492
2024-11-28 00:44:59.172513,25.647811889648438,49.84588623046875,2424,61,486
2024-11-28 00:45:03.879817,25.690536499023438,49.8046875,2421,60,476
2024-11-28 00:45:08.590399,25.693206787109375,49.72076416015625,2417,57,494
2024-11-28 00:45:13.157556,25.701217651367188,49.63226318359375,2413,61,479
2024-11-28 00:45:17.808800,25.727920532226562,49.57733154296875,2410,60,489
2024-11-28 00:45:22.574010,25.738601684570312,49.48883056640625,2406,57,481
2024-11-28 00:45:27.191496,25.751953125,49.4110107421875,2402,64,485
2024-11-28 00:45:31.781853,25.786666870117188,49.334716796875,2399,55,487
2024-11-28 00:45:36.437757,25.800018310546875,49.24774169921875,2397,60,489
2024-11-28 00:45:41.094198,25.813369750976562,49.237060546875,2394,56,482
2024-11-28 00:45:45.807995,25.83740234375,49.1546630859375,2380,61,500
2024-11-28 00:45:50.444359,25.84808349609375,49.176025390625,2379,66,496
2024-11-28 00:46:10.365900,25.86944580078125,49.0936279296875,2376,59,501
2024-11-28 00:46:13.662668,25.874786376953125,49.0966796875,2372,64,505
2024-11-28 00:46:18.327402,25.906829833984375,49.04327392578125,2370,60,502
2024-11-28 00:46:22.959264,25.864105224609375,49.0081787109375,2369,62,505
2024-11-28 00:46:27.634021,25.874786376953125,49.0966796875,2368,67,511
2024-11-28 00:46:32.233883,25.866775512695312,49.08447265625,2367,65,505
2024-11-28 00:46:36.919514,25.866775512695312,49.0264892578125,2366,68,499
2024-11-28 00:46:41.548175,25.89080810546875,49.0447998046875,2368,63,502
2024-11-28 00:46:46.301447,25.957565307617188,48.99749755859375,2366,67,513
2024-11-28 00:46:50.965786,25.968246459960938,48.91815185546875,2363,71,505
2024-11-28 00:46:55.545471,25.978927612304688,48.8983154296875,2360,73,500
